neighbourhood,room_type,calculated_host_listings_count,availability_365,price
0.05454545454545454,0.0,0.006134969325153375,0.043835616438356165,89
0.02727272727272727,0.5,0.0,0.0,100
0.02727272727272727,0.0,0.009202453987730062,1.0,65
0.21818181818181817,0.5,0.0,0.0,255
0.09545454545454544,0.0,0.003067484662576687,0.0,89
0.05454545454545454,0.5,0.0,0.0,109
0.47727272727272724,0.0,0.003067484662576687,0.7726027397260274,33
0.05454545454545454,0.0,0.0,0.0,80
0.5863636363636363,1.0,0.006134969325153375,0.9534246575342465,34
0.08636363636363636,0.5,0.0,0.0,180
0.19999999999999998,0.5,0.0,0.005479452054794521,150
0.03636363636363636,0.5,0.2914110429447853,0.9232876712328767,200
0.23636363636363636,0.0,0.003067484662576687,0.9671232876712329,425
0.24545454545454545,0.0,0.0,0.8328767123287671,50
0.12727272727272726,0.0,0.027607361963190184,0.7780821917808219,49
0.8772727272727272,0.5,0.0,0.0,100
0.08636363636363636,0.5,0.0,0.8547945205479452,170
0.09545454545454544,0.5,0.0,0.0,99
0.08636363636363636,0.5,0.0,0.0,150
0.09545454545454544,0.0,0.003067484662576687,0.873972602739726,69
0.06818181818181818,0.0,0.018404907975460124,0.8438356164383561,70
0.031818181818181815,0.5,0.03374233128834356,0.9397260273972603,225
0.03636363636363636,0.0,0.0,0.4821917808219178,93
0.02727272727272727,0.0,0.003067484662576687,0.0,36
0.08636363636363636,0.5,0.0,0.0,200
0.36818181818181817,0.5,0.0,0.0,200
0.08636363636363636,0.5,0.0,0.1863013698630137,199
0.03636363636363636,0.0,0.0950920245398773,0.9342465753424658,60
0.10909090909090909,0.0,0.0,0.0,50
0.02727272727272727,0.0,0.012269938650306749,0.452054794520548,30
0.24545454545454545,0.0,0.015337423312883437,1.0,89
0.09545454545454544,0.0,0.0,0.0,62
0.24545454545454545,0.5,0.0,0.3863013698630137,90
0.09545454545454544,0.0,0.0,0.24383561643835616,55
0.03636363636363636,0.5,0.0,0.0,200
0.02727272727272727,0.0,0.0,0.0,65
0.05454545454545454,0.0,0.0,0.18082191780821918,100
0.11363636363636363,0.5,0.0,0.0,150
0.6045454545454545,0.0,0.0,0.7315068493150685,150
0.031818181818181815,0.5,0.0,0.0,140
0.02727272727272727,0.5,0.0,0.0,192
0.09545454545454544,0.0,0.0,0.9972602739726028,60
0.1409090909090909,0.0,0.3128834355828221,0.6547945205479452,51
0.031818181818181815,0.0,0.0,0.16164383561643836,63
0.3227272727272727,0.0,0.03680981595092024,0.9917808219178083,100
0.12727272727272726,0.0,0.012269938650306749,0.0,80
0.031818181818181815,0.5,0.0736196319018405,0.7945205479452054,265
0.031818181818181815,0.5,0.0,0.0,189
0.8818181818181817,0.5,0.0,0.12602739726027398,109
0.031818181818181815,0.5,0.3680981595092025,1.0,239
0.20454545454545453,0.5,0.0,0.0,150
0.10909090909090909,0.0,0.0,0.26575342465753427,89
0.5636363636363636,0.0,0.012269938650306749,0.936986301369863,32
0.09545454545454544,0.0,0.0,0.0,60
0.013636363636363636,0.0,0.0,0.0,75
0.09545454545454544,0.0,0.0,0.24383561643835616,90
0.24545454545454545,0.0,0.012269938650306749,0.0,36
0.16818181818181818,0.0,0.009202453987730062,0.2054794520547945,75
0.11818181818181818,0.0,0.0,0.0,80
0.004545454545454545,0.0,0.03067484662576687,0.3917808219178082,913
0.2545454545454545,0.5,0.0,0.0,105
0.38636363636363635,0.0,0.0,0.9753424657534246,50
0.37727272727272726,0.0,0.009202453987730062,0.9205479452054794,40
0.05454545454545454,0.0,0.0,0.0,125
0.12727272727272726,0.5,0.0,0.0,245
0.03636363636363636,0.5,0.006134969325153375,0.547945205479452,117
0.4318181818181818,0.5,0.0,0.3561643835616438,79
0.004545454545454545,0.0,0.0,0.0,110
0.09545454545454544,0.0,0.0,0.07123287671232877,150
0.5181818181818182,1.0,0.018404907975460124,0.873972602739726,28
0.05454545454545454,0.0,0.0,0.0,75
0.45909090909090905,0.0,0.0,0.0,91
0.11818181818181818,0.5,0.0,0.030136986301369864,131
0.031818181818181815,0.5,0.0,0.03287671232876713,179
0.00909090909090909,0.0,0.003067484662576687,0.0,49
0.10454545454545454,0.0,0.006134969325153375,0.4,123
0.01818181818181818,0.5,0.0,0.0,189
0.23636363636363636,0.5,0.0,0.0,6000
0.05454545454545454,0.0,0.0,0.0,50
0.17727272727272728,0.0,0.0,0.23013698630136986,75
0.19999999999999998,0.5,0.0,0.0,150
0.031818181818181815,0.0,0.0,0.15616438356164383,69
0.19545454545454544,0.5,0.02147239263803681,0.8602739726027397,309
0.13636363636363635,0.5,0.0,0.821917808219178,150
0.3090909090909091,0.5,0.0,0.0,200
0.12727272727272726,0.5,0.0,0.07123287671232877,130
0.11818181818181818,0.5,0.0,0.0,200
0.02727272727272727,0.5,0.0,0.0,84
0.05454545454545454,0.0,0.003067484662576687,0.0410958904109589,70
0.24545454545454545,0.0,0.0,0.0,37
0.03636363636363636,0.0,0.0,0.8246575342465754,110
0.3136363636363636,0.0,0.009202453987730062,0.23013698630136986,120
0.013636363636363636,0.5,0.0,0.049315068493150684,350
0.09545454545454544,0.0,0.0,0.0,59
0.12727272727272726,0.5,0.003067484662576687,0.0136986301369863,120
0.07272727272727272,0.5,0.0,1.0,100
0.09545454545454544,0.0,0.0,0.0,51
0.04090909090909091,0.0,0.006134969325153375,0.2493150684931507,122
0.09545454545454544,1.0,0.015337423312883437,0.07671232876712329,39
0.1318181818181818,0.5,0.0,0.12328767123287672,145
0.12727272727272726,0.5,0.0,0.0,145
0.01818181818181818,0.0,0.006134969325153375,0.10410958904109589,108
0.05454545454545454,0.5,0.0,0.10684931506849316,125
0.20909090909090908,0.0,0.009202453987730062,0.6931506849315069,125
0.4318181818181818,0.5,0.0,0.0,125
0.01818181818181818,0.5,0.0,0.5150684931506849,125
0.09545454545454544,0.5,0.0,0.016438356164383564,78
0.02727272727272727,0.5,0.0,0.663013698630137,145
0.00909090909090909,0.0,0.003067484662576687,0.1780821917808219,87
0.09090909090909091,0.0,0.0,0.0,30
0.09999999999999999,0.5,0.0,0.0,85
0.02727272727272727,0.5,0.0,0.9260273972602739,119
0.16363636363636364,0.5,0.0,0.0821917808219178,195
0.5863636363636363,0.0,0.024539877300613498,0.9095890410958904,69
0.06363636363636363,0.0,0.0,0.0,90
0.09999999999999999,0.5,0.0,0.0,99
0.1409090909090909,0.0,0.3128834355828221,0.7123287671232876,59
0.07727272727272727,0.0,0.0,0.7452054794520548,135
0.35909090909090907,0.5,0.0,0.021917808219178082,125
0.02727272727272727,0.0,0.003067484662576687,0.4904109589041096,109
0.10454545454545454,0.0,0.003067484662576687,0.5232876712328767,125
0.0,0.5,0.0,0.024657534246575342,395
0.40909090909090906,0.0,0.0,0.9945205479452055,60
0.05454545454545454,0.5,0.0,0.4383561643835616,150
0.2545454545454545,0.0,0.0,0.0,44
0.02727272727272727,0.0,0.0,0.0,60
0.05909090909090909,0.5,0.0,0.0,95
0.09090909090909091,0.0,0.0,0.821917808219178,110
0.03636363636363636,0.0,0.0,0.673972602739726,99
0.09090909090909091,0.5,0.0,0.0,75
0.031818181818181815,0.0,0.0,0.0,100
0.02727272727272727,1.0,0.049079754601226995,0.23287671232876714,30
0.05454545454545454,0.5,0.0,0.0,159
0.12727272727272726,0.5,0.03374233128834356,0.12328767123287672,6419
0.09999999999999999,0.5,0.006134969325153375,0.7534246575342466,95
0.049999999999999996,0.5,0.0,0.049315068493150684,500
0.23636363636363636,0.5,0.0,0.35342465753424657,200
0.1409090909090909,0.0,0.0,0.0,46
0.2545454545454545,0.5,0.0,0.0,101
0.07727272727272727,0.5,0.0,0.0,145
0.09545454545454544,0.0,0.0,0.1315068493150685,65
0.06363636363636363,0.5,0.0,0.024657534246575342,225
0.23636363636363636,0.5,0.0,0.0,250
0.14545454545454545,0.5,0.0,0.0,200
0.00909090909090909,0.0,0.003067484662576687,0.4986301369863014,55
0.05454545454545454,0.5,0.0,0.684931506849315,259
0.004545454545454545,0.5,0.0,0.8246575342465754,182
0.02727272727272727,0.5,0.0,0.0,150
0.1409090909090909,0.0,0.0,0.0,30
0.24545454545454545,0.0,0.0,0.043835616438356165,70
0.01818181818181818,0.0,0.0,0.0,65
0.09545454545454544,0.0,0.0,0.0,60
0.004545454545454545,0.5,0.0,0.7287671232876712,800
0.05454545454545454,0.0,0.0,0.0,50
0.34545454545454546,0.0,0.0,0.0,39
0.2545454545454545,0.5,0.0,0.1780821917808219,95
0.05454545454545454,0.0,0.009202453987730062,0.0,79
0.05454545454545454,0.5,0.0,0.673972602739726,312
0.19999999999999998,0.5,0.003067484662576687,0.13424657534246576,87
0.031818181818181815,0.5,0.3680981595092025,1.0,219
0.13636363636363635,0.0,0.0,0.5424657534246575,75
0.02727272727272727,0.0,0.0,0.0,60
0.0,0.0,0.003067484662576687,0.0027397260273972603,30
0.06818181818181818,0.5,0.0,0.0,125
0.004545454545454545,0.0,0.027607361963190184,0.9863013698630138,300
0.12727272727272726,0.5,0.0,0.9835616438356164,249
0.09999999999999999,0.5,0.0,0.8547945205479452,250
0.031818181818181815,0.0,0.0,0.9342465753424658,125
0.3227272727272727,0.5,0.0,0.8246575342465754,890
0.02727272727272727,0.0,0.009202453987730062,0.989041095890411,60
0.23636363636363636,0.0,0.0,0.0273972602739726,106
0.00909090909090909,0.5,0.0,0.6547945205479452,195
0.031818181818181815,0.5,0.0,0.7863013698630137,150
0.04090909090909091,0.5,0.0,0.46301369863013697,295
0.37727272727272726,0.0,0.003067484662576687,0.4246575342465753,50
0.09545454545454544,0.0,0.009202453987730062,0.4904109589041096,48
0.02727272727272727,0.0,0.006134969325153375,0.9589041095890412,70
0.09090909090909091,0.0,0.012269938650306749,0.37534246575342467,85
0.03636363636363636,0.5,0.0,0.0,200
0.09545454545454544,0.0,0.0,0.0,45
0.049999999999999996,0.0,0.0,0.9534246575342465,88
0.09545454545454544,0.0,0.006134969325153375,0.010958904109589041,65
0.11363636363636363,0.5,0.0,0.0,99
0.00909090909090909,0.5,0.0,0.0,110
0.03636363636363636,0.5,0.0,0.0,150
0.09545454545454544,0.0,0.0,0.3643835616438356,90
0.06818181818181818,0.5,0.0,0.0,89
0.05454545454545454,0.0,0.0,0.0,80
0.06363636363636363,0.5,0.003067484662576687,0.31232876712328766,185
0.05454545454545454,0.5,0.0,0.0,225
0.09545454545454544,0.5,0.0,0.8273972602739726,135
0.02727272727272727,0.0,0.07975460122699388,0.947945205479452,42
0.36818181818181817,0.0,0.018404907975460124,0.11232876712328767,59
0.36818181818181817,0.0,0.0,0.0,85
0.013636363636363636,0.5,0.0,0.0273972602739726,212
0.08636363636363636,0.5,0.7085889570552147,0.8821917808219178,281
0.05454545454545454,0.0,0.003067484662576687,1.0,75
0.05454545454545454,0.0,0.0,0.0,101
0.8318181818181818,0.5,0.0,0.9205479452054794,60
0.15,0.5,0.0,0.0,250
0.01818181818181818,0.5,0.0,0.07397260273972603,200
0.031818181818181815,0.0,0.0,0.0,120
0.3818181818181818,0.0,0.006134969325153375,0.0,35
0.09090909090909091,0.0,0.0,0.0410958904109589,59
0.013636363636363636,0.5,0.0,0.4273972602739726,95
0.35909090909090907,0.0,0.009202453987730062,0.9863013698630138,58
0.2545454545454545,0.5,0.003067484662576687,0.9643835616438357,130
0.049999999999999996,0.5,0.0,0.6082191780821918,288
0.05454545454545454,0.0,0.003067484662576687,0.6821917808219178,104
0.06818181818181818,0.0,0.0,0.0,31
0.00909090909090909,0.5,0.0,0.008219178082191782,90
0.13636363636363635,0.0,0.0,0.6821917808219178,65
0.08636363636363636,0.5,0.0,0.0,195
0.03636363636363636,0.0,0.003067484662576687,1.0,150
0.06818181818181818,0.0,0.0,0.0,75
0.05454545454545454,0.5,0.0,0.03561643835616438,150
0.07727272727272727,0.5,0.0,0.0,52
0.2772727272727273,0.5,0.003067484662576687,0.4328767123287671,125
0.00909090909090909,0.5,0.0,0.4328767123287671,200
0.03636363636363636,0.0,0.0,0.0,69
0.0,0.0,0.0,0.0,70
0.05454545454545454,0.5,0.0,0.0,350
0.10909090909090909,0.0,0.0,0.24383561643835616,500
0.08181818181818182,0.5,0.0,0.0547945205479452,87
0.004545454545454545,0.0,0.0,0.23835616438356164,230
0.02727272727272727,0.0,0.0,0.0,45
0.19999999999999998,0.0,0.0,0.936986301369863,40
0.004545454545454545,0.5,0.003067484662576687,0.4246575342465753,208
0.02727272727272727,0.0,0.006134969325153375,0.0,70
0.12727272727272726,0.5,0.0,0.9260273972602739,150
0.04090909090909091,0.5,0.003067484662576687,1.0,375
0.5727272727272728,0.0,0.009202453987730062,0.8328767123287671,56
0.2318181818181818,0.0,0.003067484662576687,0.9808219178082191,70
0.02727272727272727,0.0,0.003067484662576687,0.6931506849315069,50
0.05454545454545454,0.5,0.0,0.0,350
0.02727272727272727,0.5,0.0,0.4575342465753425,101
0.09090909090909091,0.5,0.0,0.07123287671232877,230
0.022727272727272728,0.5,0.0,0.0,189
0.12727272727272726,0.5,0.0,0.21095890410958903,220
0.08636363636363636,0.0,0.0,0.40821917808219177,140
0.43636363636363634,0.5,0.0,0.0,98
0.19999999999999998,0.0,0.003067484662576687,0.25205479452054796,70
0.09090909090909091,0.5,0.0,0.0,75
0.22727272727272727,0.5,0.0,0.9917808219178083,1500
0.10909090909090909,0.0,0.0,1.0,36
0.2545454545454545,0.0,0.0,0.0,60
0.5,0.5,0.0,0.19726027397260273,100
0.00909090909090909,0.5,0.0,0.0,150
0.00909090909090909,0.0,0.003067484662576687,0.07671232876712329,69
0.022727272727272728,1.0,0.0,0.6027397260273972,800
0.3818181818181818,0.0,0.006134969325153375,0.9972602739726028,250
0.05454545454545454,0.0,0.0,0.0,75
0.08636363636363636,0.0,0.0,0.9835616438356164,95
0.06818181818181818,0.5,0.0,0.016438356164383564,89
0.03636363636363636,0.0,0.0,0.021917808219178082,85
0.12727272727272726,0.5,0.0,0.6904109589041096,179
0.031818181818181815,0.0,0.0,0.0,300
0.19999999999999998,0.5,0.0,0.0,130
0.35,0.0,0.0,0.18082191780821918,225
0.08636363636363636,0.0,0.0,0.0,60
0.12727272727272726,0.0,0.0,0.0,80
0.20909090909090908,0.0,0.0,1.0,99
0.05454545454545454,0.5,0.0,0.0027397260273972603,295
0.06818181818181818,0.5,0.0,0.5287671232876713,69
0.03636363636363636,0.5,0.0,0.09315068493150686,499
0.045454545454545456,0.0,0.0,0.09315068493150686,93
0.09545454545454544,0.0,0.0,0.1643835616438356,50
0.02727272727272727,0.5,0.015337423312883437,0.7698630136986302,63
0.24545454545454545,0.0,0.0,0.1506849315068493,35
0.2545454545454545,0.5,0.0,0.0,90
0.2409090909090909,0.5,0.0,0.6383561643835617,255
0.3818181818181818,0.0,0.015337423312883437,0.20273972602739726,42
0.45909090909090905,0.5,0.0,0.0,200
0.0,0.0,0.006134969325153375,0.0,137
0.031818181818181815,0.0,0.003067484662576687,0.0,155
0.1318181818181818,0.0,0.003067484662576687,0.9287671232876712,125
0.03636363636363636,0.0,0.0,0.9917808219178083,120
0.05454545454545454,0.5,0.0,0.07671232876712329,195
0.19545454545454544,0.5,0.0,0.0,195
0.08636363636363636,0.5,0.0,0.8602739726027397,139
0.09545454545454544,1.0,0.012269938650306749,0.16986301369863013,25
0.02727272727272727,0.5,0.0,0.0,75
0.17727272727272728,0.0,0.012269938650306749,0.0,75
0.3227272727272727,0.0,0.018404907975460124,0.9972602739726028,339
0.00909090909090909,0.0,0.0,0.0,150
0.09545454545454544,0.0,0.0,0.684931506849315,75
0.6681818181818181,0.0,0.0,0.8904109589041096,70
0.05454545454545454,0.5,0.0,0.0,90
0.02727272727272727,0.5,0.0,0.038356164383561646,130
0.004545454545454545,0.0,0.03067484662576687,0.5671232876712329,233
0.10454545454545454,0.0,0.0,0.0,100
0.00909090909090909,0.5,0.0,0.010958904109589041,150
0.01818181818181818,0.0,0.009202453987730062,0.09315068493150686,75
0.00909090909090909,0.0,0.0,0.5726027397260274,50
0.12727272727272726,0.5,0.0,0.0,138
0.05454545454545454,0.0,0.0,0.09863013698630137,55
0.06363636363636363,0.5,0.0,0.0,275
0.12727272727272726,0.5,0.012269938650306749,0.9095890410958904,99
0.2545454545454545,0.0,0.0,0.42191780821917807,80
0.19999999999999998,0.5,0.0,0.1506849315068493,175
0.3090909090909091,0.5,0.0,0.7726027397260274,700
0.23636363636363636,0.5,0.0,0.0,215
0.09545454545454544,0.5,0.0,0.07123287671232877,200
0.031818181818181815,0.5,0.0,0.0,160
0.049999999999999996,0.0,0.003067484662576687,0.0,110
0.13636363636363635,0.5,0.0,0.016438356164383564,150
0.2909090909090909,0.5,0.0,0.0,124
0.16363636363636364,0.0,0.0,0.7424657534246576,120
0.02727272727272727,0.5,0.0,0.0,199
0.12727272727272726,0.0,0.0,0.3589041095890411,42
0.02727272727272727,0.0,0.042944785276073615,0.915068493150685,55
0.013636363636363636,0.5,0.0,0.0,117
0.03636363636363636,0.0,0.027607361963190184,0.7890410958904109,209
0.1590909090909091,0.0,0.006134969325153375,0.9013698630136986,69
0.2818181818181818,0.5,0.003067484662576687,0.3835616438356164,149
0.11363636363636363,0.0,0.0,0.06575342465753425,95
0.022727272727272728,0.5,0.02147239263803681,0.936986301369863,300
0.09090909090909091,0.0,0.09815950920245399,0.4931506849315069,119
0.22272727272727272,0.0,0.0,0.0,60
0.01818181818181818,0.5,0.0,0.0,108
0.16818181818181818,0.0,0.006134969325153375,0.23287671232876714,85
0.2545454545454545,0.5,0.0,0.0,89
0.13636363636363635,0.5,0.0,0.0,125
0.01818181818181818,0.0,0.009202453987730062,0.03287671232876713,75
0.5136363636363636,0.5,0.0,0.0,225
0.022727272727272728,0.5,0.2638036809815951,1.0,189
0.24545454545454545,0.0,0.009202453987730062,0.9452054794520548,80
0.06818181818181818,0.5,0.0,0.29315068493150687,110
0.03636363636363636,1.0,0.0,0.0,40
0.004545454545454545,0.5,0.0,0.0,429
0.20454545454545453,0.0,0.0,0.0,49
0.1409090909090909,0.5,0.009202453987730062,0.20821917808219179,179
0.03636363636363636,0.0,0.0,0.0,75
0.05454545454545454,0.5,0.0,0.0,160
0.00909090909090909,0.0,0.012269938650306749,0.0,100
0.06363636363636363,0.0,0.0,0.09041095890410959,57
0.3181818181818182,0.0,0.02147239263803681,0.989041095890411,62
0.04090909090909091,0.5,0.0,0.22465753424657534,350
0.09090909090909091,0.0,0.0,0.0,45
0.3090909090909091,0.5,0.0,0.052054794520547946,199
0.09545454545454544,0.0,0.0,0.0027397260273972603,30
0.09545454545454544,0.5,0.003067484662576687,0.0,79
0.05454545454545454,0.5,0.0,0.06027397260273973,345
0.09090909090909091,0.5,0.0,0.0,104
0.09545454545454544,1.0,0.015337423312883437,1.0,32
0.12727272727272726,0.5,0.0,0.0,185
0.06818181818181818,0.0,0.0,0.0,140
0.12727272727272726,0.0,0.003067484662576687,0.2684931506849315,95
0.19545454545454544,0.0,0.0,0.0,125
0.02727272727272727,0.0,0.003067484662576687,0.19452054794520549,90
0.05454545454545454,0.0,0.003067484662576687,0.7671232876712328,70
0.01818181818181818,1.0,0.003067484662576687,0.17534246575342466,65
0.5318181818181817,0.0,0.0,0.0,38
0.5045454545454545,0.0,0.027607361963190184,1.0,50
0.11363636363636363,0.0,0.0,0.0,50
0.03636363636363636,0.5,0.0,0.1863013698630137,200
0.03636363636363636,0.5,0.0,0.9835616438356164,98
0.01818181818181818,0.0,0.0,0.0,75
0.05454545454545454,0.0,0.0,0.0,70
0.08636363636363636,0.5,0.0,0.10410958904109589,175
0.02727272727272727,0.5,0.0,0.6328767123287671,139
0.05909090909090909,0.5,0.003067484662576687,0.473972602739726,500
0.35,0.5,0.0,0.0,200
0.06818181818181818,0.0,0.0,0.0821917808219178,50
0.11363636363636363,0.0,0.0,0.0,178
0.23636363636363636,0.5,0.0,0.40821917808219177,196
0.05909090909090909,0.0,0.003067484662576687,0.0,65
0.05454545454545454,0.5,0.0,0.7835616438356164,120
0.37727272727272726,0.0,0.3128834355828221,0.736986301369863,31
0.3181818181818182,0.5,0.0,0.2219178082191781,100
0.13636363636363635,1.0,0.0,0.9945205479452055,42
0.11363636363636363,0.5,0.0,0.14794520547945206,320
0.02727272727272727,0.0,0.012269938650306749,0.36712328767123287,30
0.02727272727272727,0.5,0.003067484662576687,0.0,121
0.09545454545454544,0.5,0.0,0.9863013698630138,170
0.00909090909090909,0.0,0.003067484662576687,0.3643835616438356,75
0.05454545454545454,0.0,0.0,0.19726027397260273,75
0.01818181818181818,0.5,0.0,0.0,120
0.03636363636363636,0.0,0.0,0.9123287671232877,85
0.16818181818181818,0.0,0.009202453987730062,0.9726027397260274,75
0.05454545454545454,0.5,0.0,0.0,175
0.02727272727272727,0.5,0.0,0.6794520547945205,112
0.17727272727272728,0.0,0.0,0.3506849315068493,49
0.02727272727272727,0.5,0.0,0.0,139
0.24545454545454545,0.5,0.0,0.052054794520547946,82
0.19545454545454544,0.0,0.0,0.0,150
0.5136363636363636,0.0,0.0,1.0,100
0.1590909090909091,0.0,0.012269938650306749,0.4931506849315069,125
0.08636363636363636,0.0,0.0,0.0,300
0.75,0.0,0.006134969325153375,0.30684931506849317,65
0.02727272727272727,0.0,0.006134969325153375,0.1780821917808219,80
0.01818181818181818,0.5,0.0,0.10136986301369863,250
0.05454545454545454,0.5,0.0,0.0,125
0.12727272727272726,0.5,0.0,0.5561643835616439,120
0.09545454545454544,0.0,0.003067484662576687,0.8246575342465754,70
0.09545454545454544,0.0,0.0,0.0,70
0.8227272727272726,0.5,0.009202453987730062,0.936986301369863,450
0.01818181818181818,0.0,0.0,0.3561643835616438,99
0.05454545454545454,0.5,0.0,0.0,170
0.3090909090909091,0.5,0.0,0.42191780821917807,90
0.10909090909090909,0.5,0.0,0.0,130
0.5636363636363636,0.5,0.003067484662576687,0.1780821917808219,104
0.05454545454545454,0.0,0.0,0.0,80
0.004545454545454545,0.5,0.003067484662576687,0.0,158
0.02727272727272727,0.0,0.006134969325153375,0.15342465753424658,60
0.17272727272727273,0.5,0.0,0.0,180
0.03636363636363636,0.5,0.2638036809815951,0.936986301369863,159
0.031818181818181815,0.0,0.003067484662576687,0.0547945205479452,94
0.05454545454545454,0.0,0.0,0.0,40
0.031818181818181815,0.5,0.09202453987730062,0.9424657534246575,125
0.05454545454545454,0.5,0.0,0.2191780821917808,130
0.08636363636363636,0.5,0.0,0.0,199
0.05454545454545454,0.0,0.0,0.0,95
0.3,0.5,0.003067484662576687,0.1095890410958904,110
0.06818181818181818,0.5,0.009202453987730062,0.7041095890410959,178
0.05454545454545454,0.0,0.0,0.0,200
0.045454545454545456,0.5,0.0,0.20273972602739726,285
0.19999999999999998,0.5,0.003067484662576687,0.0136986301369863,90
0.16818181818181818,0.0,0.015337423312883437,0.9917808219178083,60
0.17272727272727273,0.5,0.0,0.0,108
0.3136363636363636,0.0,0.003067484662576687,0.0,70
0.2318181818181818,0.0,0.0,0.0,150
0.45454545454545453,0.0,0.009202453987730062,0.9972602739726028,80
0.19999999999999998,0.5,0.0,0.9232876712328767,118
0.3727272727272727,0.5,0.0,0.6767123287671233,125
0.11818181818181818,0.5,0.003067484662576687,0.7424657534246576,100
0.05454545454545454,0.5,0.0,0.0,170
0.11818181818181818,0.0,0.0,0.7753424657534247,110
0.01818181818181818,0.0,0.015337423312883437,0.12054794520547946,38
0.12272727272727273,0.0,0.0,0.9945205479452055,100
0.3818181818181818,0.0,0.006134969325153375,1.0,68
0.06363636363636363,0.0,0.05828220858895705,0.9835616438356164,159
0.03636363636363636,0.5,0.0,0.08493150684931507,220
0.049999999999999996,0.5,0.0,0.0,195
0.08636363636363636,0.5,0.0,0.0,117
0.06818181818181818,0.0,0.0,0.0,110
0.2909090909090909,0.0,0.0,0.0,85
0.06363636363636363,0.5,0.0,0.4301369863013699,299
0.47727272727272724,0.0,0.0,0.9972602739726028,51
0.19999999999999998,0.0,0.06748466257668712,0.8821917808219178,34
0.08636363636363636,0.0,0.0,0.6575342465753424,60
0.031818181818181815,1.0,0.02147239263803681,0.5643835616438356,65
0.031818181818181815,0.0,0.0,0.33972602739726027,135
0.06818181818181818,0.0,0.0,0.038356164383561646,39
0.045454545454545456,0.0,0.0,0.473972602739726,65
0.05454545454545454,0.0,0.0,0.0,75
0.06818181818181818,0.0,0.0,0.263013698630137,75
0.049999999999999996,0.0,0.0,0.0,300
0.5318181818181817,0.0,0.0,0.049315068493150684,20
0.004545454545454545,0.0,0.006134969325153375,0.0,500
0.02727272727272727,0.0,0.03067484662576687,0.9972602739726028,48
0.00909090909090909,0.0,0.02147239263803681,0.11506849315068493,45
